targetInfo,sourceInfo,mappings,coloum,datatype,potentialMatch,Sourcereference,confidence,potentialMatch_datatype,matchtype,respond_time
s3://dabot-testing-bucket/QA-Data/Demo/Solution_Demo_DataSet-TargetSchema.csv,s3://dabot-testing-bucket/QA-Data/10001.csv,"{'matches': [{'column': 'Id', 'displayName': 'Id', 'reference': '$_COLUMN_0', 'targetPosition': 0, 'datatype': ['numeric', 'numeric', 'integer'], 'matchInfo': [{'potentialMatch': 'Customer_ID', 'sourceReference': '$_COLUMN_0', 'confidence': 83.0, 'datatype': ['numeric', 'numeric', 'integer'], 'sourceIndex': 0, 'matchType': 'abbreviation'}, {'potentialMatch': 'Latitude', 'sourceReference': '$_COLUMN_11', 'confidence': 61.0, 'datatype': [None, None, None], 'sourceIndex': 11, 'matchType': 'abbreviation'}, {'potentialMatch': 'Longitude', 'sourceReference': '$_COLUMN_12', 'confidence': 61.0, 'datatype': [None, None, None], 'sourceIndex': 12, 'matchType': 'abbreviation'}]}, {'column': 'Emp_Manager', 'displayName': 'Emp_Manager', 'reference': '$_COLUMN_1', 'targetPosition': 1, 'datatype': ['string', 'string', None], 'matchInfo': [{'potentialMatch': 'Cust_First_Name', 'sourceReference': '$_COLUMN_1', 'confidence': 70.0, 'datatype': ['string', 'string', None], 'sourceIndex': 1, 'matchType': 'pattern'}]}, {'column': 'Emp_Number', 'displayName': 'Emp_Number', 'reference': '$_COLUMN_2', 'targetPosition': 2, 'datatype': ['string', 'string', None], 'matchInfo': [{'potentialMatch': '$_unmapped', 'sourceReference': None, 'confidence': None, 'datatype': [None, None, None], 'sourceIndex': None, 'matchType': 'nomatch'}]}, {'column': 'Email', 'displayName': 'Email', 'reference': '$_COLUMN_3', 'targetPosition': 3, 'datatype': ['string', 'string', 'url'], 'matchInfo': [{'potentialMatch': 'Email', 'sourceReference': '$_COLUMN_3', 'confidence': 100.0, 'datatype': ['string', 'string', 'url'], 'sourceIndex': 3, 'matchType': 'exact'}]}, {'column': 'Gender', 'displayName': 'Gender', 'reference': '$_COLUMN_4', 'targetPosition': 4, 'datatype': ['string', 'string', None], 'matchInfo': [{'potentialMatch': 'Cust_Last_Name', 'sourceReference': '$_COLUMN_2', 'confidence': 72.0, 'datatype': ['string', 'string', None], 'sourceIndex': 2, 'matchType': 'pattern'}, {'potentialMatch': 'City', 'sourceReference': '$_COLUMN_4', 'confidence': 72.0, 'datatype': ['string', 'string', None], 'sourceIndex': 4, 'matchType': 'pattern'}, {'potentialMatch': 'State', 'sourceReference': '$_COLUMN_5', 'confidence': 72.0, 'datatype': ['string', 'string', None], 'sourceIndex': 5, 'matchType': 'pattern'}, {'potentialMatch': 'Home_Status', 'sourceReference': '$_COLUMN_9', 'confidence': 72.0, 'datatype': ['string', 'string', None], 'sourceIndex': 9, 'matchType': 'pattern'}, {'potentialMatch': 'Car_Model', 'sourceReference': '$_COLUMN_10', 'confidence': 72.0, 'datatype': ['string', 'string', None], 'sourceIndex': 10, 'matchType': 'pattern'}, {'potentialMatch': 'Account_Number', 'sourceReference': '$_COLUMN_13', 'confidence': 72.0, 'datatype': ['string', 'string', None], 'sourceIndex': 13, 'matchType': 'pattern'}, {'potentialMatch': 'Company_Name', 'sourceReference': '$_COLUMN_14', 'confidence': 72.0, 'datatype': ['string', 'string', None], 'sourceIndex': 14, 'matchType': 'pattern'}]}, {'column': 'Phone', 'displayName': 'Phone', 'reference': '$_COLUMN_5', 'targetPosition': 5, 'datatype': ['string', 'string', None], 'matchInfo': [{'potentialMatch': 'Phone', 'sourceReference': '$_COLUMN_8', 'confidence': 100.0, 'datatype': ['string', 'string', None], 'sourceIndex': 8, 'matchType': 'exact'}]}, {'column': '', 'displayName': '', 'reference': '$_COLUMN_6', 'targetPosition': 6, 'datatype': ['string', 'string', None], 'matchInfo': [{'potentialMatch': 'Cust_First_Name', 'sourceReference': '$_COLUMN_1', 'confidence': 72.0, 'datatype': ['string', 'string', None], 'sourceIndex': 1, 'matchType': 'pattern'}]}, {'column': 'Emp_Start_Date', 'displayName': 'Emp_Start_Date', 'reference': '$_COLUMN_7', 'targetPosition': 7, 'datatype': ['datetime', 'datetime', 'MM-DD-YY'], 'matchInfo': [{'potentialMatch': '$_unmapped', 'sourceReference': None, 'confidence': None, 'datatype': [None, None, None], 'sourceIndex': None, 'matchType': 'nomatch'}]}, {'column': 'Previous_Employer', 'displayName': 'Previous_Employer', 'reference': '$_COLUMN_8', 'targetPosition': 8, 'datatype': ['string', 'string', None], 'matchInfo': [{'potentialMatch': 'Cust_First_Name', 'sourceReference': '$_COLUMN_1', 'confidence': 3.0, 'datatype': ['string', 'string', None], 'sourceIndex': 1, 'matchType': 'pattern'}]}], 'unmatched': {'unmatchedHeaders': [{'columnName': 'Country', 'sourcePosition': 6}, {'columnName': 'Country_Code', 'sourcePosition': 7}]}}",Id,"['numeric', 'numeric', 'integer']",Customer_ID,$_COLUMN_0,83.0,"['numeric', 'numeric', 'integer']",abbreviation,4.356451749801636
s3://dabot-testing-bucket/QA-Data/Demo/Solution_Demo_DataSet-TargetSchema.csv,s3://dabot-testing-bucket/QA-Data/10001.csv,"{'matches': [{'column': 'Id', 'displayName': 'Id', 'reference': '$_COLUMN_0', 'targetPosition': 0, 'datatype': ['numeric', 'numeric', 'integer'], 'matchInfo': [{'potentialMatch': 'Customer_ID', 'sourceReference': '$_COLUMN_0', 'confidence': 83.0, 'datatype': ['numeric', 'numeric', 'integer'], 'sourceIndex': 0, 'matchType': 'abbreviation'}, {'potentialMatch': 'Latitude', 'sourceReference': '$_COLUMN_11', 'confidence': 61.0, 'datatype': [None, None, None], 'sourceIndex': 11, 'matchType': 'abbreviation'}, {'potentialMatch': 'Longitude', 'sourceReference': '$_COLUMN_12', 'confidence': 61.0, 'datatype': [None, None, None], 'sourceIndex': 12, 'matchType': 'abbreviation'}]}, {'column': 'Emp_Manager', 'displayName': 'Emp_Manager', 'reference': '$_COLUMN_1', 'targetPosition': 1, 'datatype': ['string', 'string', None], 'matchInfo': [{'potentialMatch': 'Cust_First_Name', 'sourceReference': '$_COLUMN_1', 'confidence': 70.0, 'datatype': ['string', 'string', None], 'sourceIndex': 1, 'matchType': 'pattern'}]}, {'column': 'Emp_Number', 'displayName': 'Emp_Number', 'reference': '$_COLUMN_2', 'targetPosition': 2, 'datatype': ['string', 'string', None], 'matchInfo': [{'potentialMatch': '$_unmapped', 'sourceReference': None, 'confidence': None, 'datatype': [None, None, None], 'sourceIndex': None, 'matchType': 'nomatch'}]}, {'column': 'Email', 'displayName': 'Email', 'reference': '$_COLUMN_3', 'targetPosition': 3, 'datatype': ['string', 'string', 'url'], 'matchInfo': [{'potentialMatch': 'Email', 'sourceReference': '$_COLUMN_3', 'confidence': 100.0, 'datatype': ['string', 'string', 'url'], 'sourceIndex': 3, 'matchType': 'exact'}]}, {'column': 'Gender', 'displayName': 'Gender', 'reference': '$_COLUMN_4', 'targetPosition': 4, 'datatype': ['string', 'string', None], 'matchInfo': [{'potentialMatch': 'Cust_Last_Name', 'sourceReference': '$_COLUMN_2', 'confidence': 72.0, 'datatype': ['string', 'string', None], 'sourceIndex': 2, 'matchType': 'pattern'}, {'potentialMatch': 'City', 'sourceReference': '$_COLUMN_4', 'confidence': 72.0, 'datatype': ['string', 'string', None], 'sourceIndex': 4, 'matchType': 'pattern'}, {'potentialMatch': 'State', 'sourceReference': '$_COLUMN_5', 'confidence': 72.0, 'datatype': ['string', 'string', None], 'sourceIndex': 5, 'matchType': 'pattern'}, {'potentialMatch': 'Home_Status', 'sourceReference': '$_COLUMN_9', 'confidence': 72.0, 'datatype': ['string', 'string', None], 'sourceIndex': 9, 'matchType': 'pattern'}, {'potentialMatch': 'Car_Model', 'sourceReference': '$_COLUMN_10', 'confidence': 72.0, 'datatype': ['string', 'string', None], 'sourceIndex': 10, 'matchType': 'pattern'}, {'potentialMatch': 'Account_Number', 'sourceReference': '$_COLUMN_13', 'confidence': 72.0, 'datatype': ['string', 'string', None], 'sourceIndex': 13, 'matchType': 'pattern'}, {'potentialMatch': 'Company_Name', 'sourceReference': '$_COLUMN_14', 'confidence': 72.0, 'datatype': ['string', 'string', None], 'sourceIndex': 14, 'matchType': 'pattern'}]}, {'column': 'Phone', 'displayName': 'Phone', 'reference': '$_COLUMN_5', 'targetPosition': 5, 'datatype': ['string', 'string', None], 'matchInfo': [{'potentialMatch': 'Phone', 'sourceReference': '$_COLUMN_8', 'confidence': 100.0, 'datatype': ['string', 'string', None], 'sourceIndex': 8, 'matchType': 'exact'}]}, {'column': '', 'displayName': '', 'reference': '$_COLUMN_6', 'targetPosition': 6, 'datatype': ['string', 'string', None], 'matchInfo': [{'potentialMatch': 'Cust_First_Name', 'sourceReference': '$_COLUMN_1', 'confidence': 72.0, 'datatype': ['string', 'string', None], 'sourceIndex': 1, 'matchType': 'pattern'}]}, {'column': 'Emp_Start_Date', 'displayName': 'Emp_Start_Date', 'reference': '$_COLUMN_7', 'targetPosition': 7, 'datatype': ['datetime', 'datetime', 'MM-DD-YY'], 'matchInfo': [{'potentialMatch': '$_unmapped', 'sourceReference': None, 'confidence': None, 'datatype': [None, None, None], 'sourceIndex': None, 'matchType': 'nomatch'}]}, {'column': 'Previous_Employer', 'displayName': 'Previous_Employer', 'reference': '$_COLUMN_8', 'targetPosition': 8, 'datatype': ['string', 'string', None], 'matchInfo': [{'potentialMatch': 'Cust_First_Name', 'sourceReference': '$_COLUMN_1', 'confidence': 3.0, 'datatype': ['string', 'string', None], 'sourceIndex': 1, 'matchType': 'pattern'}]}], 'unmatched': {'unmatchedHeaders': [{'columnName': 'Country', 'sourcePosition': 6}, {'columnName': 'Country_Code', 'sourcePosition': 7}]}}",Emp_Manager,"['string', 'string', None]",Cust_First_Name,$_COLUMN_1,70.0,"['string', 'string', None]",pattern,4.356451749801636
s3://dabot-testing-bucket/QA-Data/Demo/Solution_Demo_DataSet-TargetSchema.csv,s3://dabot-testing-bucket/QA-Data/10001.csv,"{'matches': [{'column': 'Id', 'displayName': 'Id', 'reference': '$_COLUMN_0', 'targetPosition': 0, 'datatype': ['numeric', 'numeric', 'integer'], 'matchInfo': [{'potentialMatch': 'Customer_ID', 'sourceReference': '$_COLUMN_0', 'confidence': 83.0, 'datatype': ['numeric', 'numeric', 'integer'], 'sourceIndex': 0, 'matchType': 'abbreviation'}, {'potentialMatch': 'Latitude', 'sourceReference': '$_COLUMN_11', 'confidence': 61.0, 'datatype': [None, None, None], 'sourceIndex': 11, 'matchType': 'abbreviation'}, {'potentialMatch': 'Longitude', 'sourceReference': '$_COLUMN_12', 'confidence': 61.0, 'datatype': [None, None, None], 'sourceIndex': 12, 'matchType': 'abbreviation'}]}, {'column': 'Emp_Manager', 'displayName': 'Emp_Manager', 'reference': '$_COLUMN_1', 'targetPosition': 1, 'datatype': ['string', 'string', None], 'matchInfo': [{'potentialMatch': 'Cust_First_Name', 'sourceReference': '$_COLUMN_1', 'confidence': 70.0, 'datatype': ['string', 'string', None], 'sourceIndex': 1, 'matchType': 'pattern'}]}, {'column': 'Emp_Number', 'displayName': 'Emp_Number', 'reference': '$_COLUMN_2', 'targetPosition': 2, 'datatype': ['string', 'string', None], 'matchInfo': [{'potentialMatch': '$_unmapped', 'sourceReference': None, 'confidence': None, 'datatype': [None, None, None], 'sourceIndex': None, 'matchType': 'nomatch'}]}, {'column': 'Email', 'displayName': 'Email', 'reference': '$_COLUMN_3', 'targetPosition': 3, 'datatype': ['string', 'string', 'url'], 'matchInfo': [{'potentialMatch': 'Email', 'sourceReference': '$_COLUMN_3', 'confidence': 100.0, 'datatype': ['string', 'string', 'url'], 'sourceIndex': 3, 'matchType': 'exact'}]}, {'column': 'Gender', 'displayName': 'Gender', 'reference': '$_COLUMN_4', 'targetPosition': 4, 'datatype': ['string', 'string', None], 'matchInfo': [{'potentialMatch': 'Cust_Last_Name', 'sourceReference': '$_COLUMN_2', 'confidence': 72.0, 'datatype': ['string', 'string', None], 'sourceIndex': 2, 'matchType': 'pattern'}, {'potentialMatch': 'City', 'sourceReference': '$_COLUMN_4', 'confidence': 72.0, 'datatype': ['string', 'string', None], 'sourceIndex': 4, 'matchType': 'pattern'}, {'potentialMatch': 'State', 'sourceReference': '$_COLUMN_5', 'confidence': 72.0, 'datatype': ['string', 'string', None], 'sourceIndex': 5, 'matchType': 'pattern'}, {'potentialMatch': 'Home_Status', 'sourceReference': '$_COLUMN_9', 'confidence': 72.0, 'datatype': ['string', 'string', None], 'sourceIndex': 9, 'matchType': 'pattern'}, {'potentialMatch': 'Car_Model', 'sourceReference': '$_COLUMN_10', 'confidence': 72.0, 'datatype': ['string', 'string', None], 'sourceIndex': 10, 'matchType': 'pattern'}, {'potentialMatch': 'Account_Number', 'sourceReference': '$_COLUMN_13', 'confidence': 72.0, 'datatype': ['string', 'string', None], 'sourceIndex': 13, 'matchType': 'pattern'}, {'potentialMatch': 'Company_Name', 'sourceReference': '$_COLUMN_14', 'confidence': 72.0, 'datatype': ['string', 'string', None], 'sourceIndex': 14, 'matchType': 'pattern'}]}, {'column': 'Phone', 'displayName': 'Phone', 'reference': '$_COLUMN_5', 'targetPosition': 5, 'datatype': ['string', 'string', None], 'matchInfo': [{'potentialMatch': 'Phone', 'sourceReference': '$_COLUMN_8', 'confidence': 100.0, 'datatype': ['string', 'string', None], 'sourceIndex': 8, 'matchType': 'exact'}]}, {'column': '', 'displayName': '', 'reference': '$_COLUMN_6', 'targetPosition': 6, 'datatype': ['string', 'string', None], 'matchInfo': [{'potentialMatch': 'Cust_First_Name', 'sourceReference': '$_COLUMN_1', 'confidence': 72.0, 'datatype': ['string', 'string', None], 'sourceIndex': 1, 'matchType': 'pattern'}]}, {'column': 'Emp_Start_Date', 'displayName': 'Emp_Start_Date', 'reference': '$_COLUMN_7', 'targetPosition': 7, 'datatype': ['datetime', 'datetime', 'MM-DD-YY'], 'matchInfo': [{'potentialMatch': '$_unmapped', 'sourceReference': None, 'confidence': None, 'datatype': [None, None, None], 'sourceIndex': None, 'matchType': 'nomatch'}]}, {'column': 'Previous_Employer', 'displayName': 'Previous_Employer', 'reference': '$_COLUMN_8', 'targetPosition': 8, 'datatype': ['string', 'string', None], 'matchInfo': [{'potentialMatch': 'Cust_First_Name', 'sourceReference': '$_COLUMN_1', 'confidence': 3.0, 'datatype': ['string', 'string', None], 'sourceIndex': 1, 'matchType': 'pattern'}]}], 'unmatched': {'unmatchedHeaders': [{'columnName': 'Country', 'sourcePosition': 6}, {'columnName': 'Country_Code', 'sourcePosition': 7}]}}",Emp_Number,"['string', 'string', None]",$_unmapped,,,"[None, None, None]",nomatch,4.356451749801636
s3://dabot-testing-bucket/QA-Data/Demo/Solution_Demo_DataSet-TargetSchema.csv,s3://dabot-testing-bucket/QA-Data/10001.csv,"{'matches': [{'column': 'Id', 'displayName': 'Id', 'reference': '$_COLUMN_0', 'targetPosition': 0, 'datatype': ['numeric', 'numeric', 'integer'], 'matchInfo': [{'potentialMatch': 'Customer_ID', 'sourceReference': '$_COLUMN_0', 'confidence': 83.0, 'datatype': ['numeric', 'numeric', 'integer'], 'sourceIndex': 0, 'matchType': 'abbreviation'}, {'potentialMatch': 'Latitude', 'sourceReference': '$_COLUMN_11', 'confidence': 61.0, 'datatype': [None, None, None], 'sourceIndex': 11, 'matchType': 'abbreviation'}, {'potentialMatch': 'Longitude', 'sourceReference': '$_COLUMN_12', 'confidence': 61.0, 'datatype': [None, None, None], 'sourceIndex': 12, 'matchType': 'abbreviation'}]}, {'column': 'Emp_Manager', 'displayName': 'Emp_Manager', 'reference': '$_COLUMN_1', 'targetPosition': 1, 'datatype': ['string', 'string', None], 'matchInfo': [{'potentialMatch': 'Cust_First_Name', 'sourceReference': '$_COLUMN_1', 'confidence': 70.0, 'datatype': ['string', 'string', None], 'sourceIndex': 1, 'matchType': 'pattern'}]}, {'column': 'Emp_Number', 'displayName': 'Emp_Number', 'reference': '$_COLUMN_2', 'targetPosition': 2, 'datatype': ['string', 'string', None], 'matchInfo': [{'potentialMatch': '$_unmapped', 'sourceReference': None, 'confidence': None, 'datatype': [None, None, None], 'sourceIndex': None, 'matchType': 'nomatch'}]}, {'column': 'Email', 'displayName': 'Email', 'reference': '$_COLUMN_3', 'targetPosition': 3, 'datatype': ['string', 'string', 'url'], 'matchInfo': [{'potentialMatch': 'Email', 'sourceReference': '$_COLUMN_3', 'confidence': 100.0, 'datatype': ['string', 'string', 'url'], 'sourceIndex': 3, 'matchType': 'exact'}]}, {'column': 'Gender', 'displayName': 'Gender', 'reference': '$_COLUMN_4', 'targetPosition': 4, 'datatype': ['string', 'string', None], 'matchInfo': [{'potentialMatch': 'Cust_Last_Name', 'sourceReference': '$_COLUMN_2', 'confidence': 72.0, 'datatype': ['string', 'string', None], 'sourceIndex': 2, 'matchType': 'pattern'}, {'potentialMatch': 'City', 'sourceReference': '$_COLUMN_4', 'confidence': 72.0, 'datatype': ['string', 'string', None], 'sourceIndex': 4, 'matchType': 'pattern'}, {'potentialMatch': 'State', 'sourceReference': '$_COLUMN_5', 'confidence': 72.0, 'datatype': ['string', 'string', None], 'sourceIndex': 5, 'matchType': 'pattern'}, {'potentialMatch': 'Home_Status', 'sourceReference': '$_COLUMN_9', 'confidence': 72.0, 'datatype': ['string', 'string', None], 'sourceIndex': 9, 'matchType': 'pattern'}, {'potentialMatch': 'Car_Model', 'sourceReference': '$_COLUMN_10', 'confidence': 72.0, 'datatype': ['string', 'string', None], 'sourceIndex': 10, 'matchType': 'pattern'}, {'potentialMatch': 'Account_Number', 'sourceReference': '$_COLUMN_13', 'confidence': 72.0, 'datatype': ['string', 'string', None], 'sourceIndex': 13, 'matchType': 'pattern'}, {'potentialMatch': 'Company_Name', 'sourceReference': '$_COLUMN_14', 'confidence': 72.0, 'datatype': ['string', 'string', None], 'sourceIndex': 14, 'matchType': 'pattern'}]}, {'column': 'Phone', 'displayName': 'Phone', 'reference': '$_COLUMN_5', 'targetPosition': 5, 'datatype': ['string', 'string', None], 'matchInfo': [{'potentialMatch': 'Phone', 'sourceReference': '$_COLUMN_8', 'confidence': 100.0, 'datatype': ['string', 'string', None], 'sourceIndex': 8, 'matchType': 'exact'}]}, {'column': '', 'displayName': '', 'reference': '$_COLUMN_6', 'targetPosition': 6, 'datatype': ['string', 'string', None], 'matchInfo': [{'potentialMatch': 'Cust_First_Name', 'sourceReference': '$_COLUMN_1', 'confidence': 72.0, 'datatype': ['string', 'string', None], 'sourceIndex': 1, 'matchType': 'pattern'}]}, {'column': 'Emp_Start_Date', 'displayName': 'Emp_Start_Date', 'reference': '$_COLUMN_7', 'targetPosition': 7, 'datatype': ['datetime', 'datetime', 'MM-DD-YY'], 'matchInfo': [{'potentialMatch': '$_unmapped', 'sourceReference': None, 'confidence': None, 'datatype': [None, None, None], 'sourceIndex': None, 'matchType': 'nomatch'}]}, {'column': 'Previous_Employer', 'displayName': 'Previous_Employer', 'reference': '$_COLUMN_8', 'targetPosition': 8, 'datatype': ['string', 'string', None], 'matchInfo': [{'potentialMatch': 'Cust_First_Name', 'sourceReference': '$_COLUMN_1', 'confidence': 3.0, 'datatype': ['string', 'string', None], 'sourceIndex': 1, 'matchType': 'pattern'}]}], 'unmatched': {'unmatchedHeaders': [{'columnName': 'Country', 'sourcePosition': 6}, {'columnName': 'Country_Code', 'sourcePosition': 7}]}}",Email,"['string', 'string', 'url']",Email,$_COLUMN_3,100.0,"['string', 'string', 'url']",exact,4.356451749801636
s3://dabot-testing-bucket/QA-Data/Demo/Solution_Demo_DataSet-TargetSchema.csv,s3://dabot-testing-bucket/QA-Data/10001.csv,"{'matches': [{'column': 'Id', 'displayName': 'Id', 'reference': '$_COLUMN_0', 'targetPosition': 0, 'datatype': ['numeric', 'numeric', 'integer'], 'matchInfo': [{'potentialMatch': 'Customer_ID', 'sourceReference': '$_COLUMN_0', 'confidence': 83.0, 'datatype': ['numeric', 'numeric', 'integer'], 'sourceIndex': 0, 'matchType': 'abbreviation'}, {'potentialMatch': 'Latitude', 'sourceReference': '$_COLUMN_11', 'confidence': 61.0, 'datatype': [None, None, None], 'sourceIndex': 11, 'matchType': 'abbreviation'}, {'potentialMatch': 'Longitude', 'sourceReference': '$_COLUMN_12', 'confidence': 61.0, 'datatype': [None, None, None], 'sourceIndex': 12, 'matchType': 'abbreviation'}]}, {'column': 'Emp_Manager', 'displayName': 'Emp_Manager', 'reference': '$_COLUMN_1', 'targetPosition': 1, 'datatype': ['string', 'string', None], 'matchInfo': [{'potentialMatch': 'Cust_First_Name', 'sourceReference': '$_COLUMN_1', 'confidence': 70.0, 'datatype': ['string', 'string', None], 'sourceIndex': 1, 'matchType': 'pattern'}]}, {'column': 'Emp_Number', 'displayName': 'Emp_Number', 'reference': '$_COLUMN_2', 'targetPosition': 2, 'datatype': ['string', 'string', None], 'matchInfo': [{'potentialMatch': '$_unmapped', 'sourceReference': None, 'confidence': None, 'datatype': [None, None, None], 'sourceIndex': None, 'matchType': 'nomatch'}]}, {'column': 'Email', 'displayName': 'Email', 'reference': '$_COLUMN_3', 'targetPosition': 3, 'datatype': ['string', 'string', 'url'], 'matchInfo': [{'potentialMatch': 'Email', 'sourceReference': '$_COLUMN_3', 'confidence': 100.0, 'datatype': ['string', 'string', 'url'], 'sourceIndex': 3, 'matchType': 'exact'}]}, {'column': 'Gender', 'displayName': 'Gender', 'reference': '$_COLUMN_4', 'targetPosition': 4, 'datatype': ['string', 'string', None], 'matchInfo': [{'potentialMatch': 'Cust_Last_Name', 'sourceReference': '$_COLUMN_2', 'confidence': 72.0, 'datatype': ['string', 'string', None], 'sourceIndex': 2, 'matchType': 'pattern'}, {'potentialMatch': 'City', 'sourceReference': '$_COLUMN_4', 'confidence': 72.0, 'datatype': ['string', 'string', None], 'sourceIndex': 4, 'matchType': 'pattern'}, {'potentialMatch': 'State', 'sourceReference': '$_COLUMN_5', 'confidence': 72.0, 'datatype': ['string', 'string', None], 'sourceIndex': 5, 'matchType': 'pattern'}, {'potentialMatch': 'Home_Status', 'sourceReference': '$_COLUMN_9', 'confidence': 72.0, 'datatype': ['string', 'string', None], 'sourceIndex': 9, 'matchType': 'pattern'}, {'potentialMatch': 'Car_Model', 'sourceReference': '$_COLUMN_10', 'confidence': 72.0, 'datatype': ['string', 'string', None], 'sourceIndex': 10, 'matchType': 'pattern'}, {'potentialMatch': 'Account_Number', 'sourceReference': '$_COLUMN_13', 'confidence': 72.0, 'datatype': ['string', 'string', None], 'sourceIndex': 13, 'matchType': 'pattern'}, {'potentialMatch': 'Company_Name', 'sourceReference': '$_COLUMN_14', 'confidence': 72.0, 'datatype': ['string', 'string', None], 'sourceIndex': 14, 'matchType': 'pattern'}]}, {'column': 'Phone', 'displayName': 'Phone', 'reference': '$_COLUMN_5', 'targetPosition': 5, 'datatype': ['string', 'string', None], 'matchInfo': [{'potentialMatch': 'Phone', 'sourceReference': '$_COLUMN_8', 'confidence': 100.0, 'datatype': ['string', 'string', None], 'sourceIndex': 8, 'matchType': 'exact'}]}, {'column': '', 'displayName': '', 'reference': '$_COLUMN_6', 'targetPosition': 6, 'datatype': ['string', 'string', None], 'matchInfo': [{'potentialMatch': 'Cust_First_Name', 'sourceReference': '$_COLUMN_1', 'confidence': 72.0, 'datatype': ['string', 'string', None], 'sourceIndex': 1, 'matchType': 'pattern'}]}, {'column': 'Emp_Start_Date', 'displayName': 'Emp_Start_Date', 'reference': '$_COLUMN_7', 'targetPosition': 7, 'datatype': ['datetime', 'datetime', 'MM-DD-YY'], 'matchInfo': [{'potentialMatch': '$_unmapped', 'sourceReference': None, 'confidence': None, 'datatype': [None, None, None], 'sourceIndex': None, 'matchType': 'nomatch'}]}, {'column': 'Previous_Employer', 'displayName': 'Previous_Employer', 'reference': '$_COLUMN_8', 'targetPosition': 8, 'datatype': ['string', 'string', None], 'matchInfo': [{'potentialMatch': 'Cust_First_Name', 'sourceReference': '$_COLUMN_1', 'confidence': 3.0, 'datatype': ['string', 'string', None], 'sourceIndex': 1, 'matchType': 'pattern'}]}], 'unmatched': {'unmatchedHeaders': [{'columnName': 'Country', 'sourcePosition': 6}, {'columnName': 'Country_Code', 'sourcePosition': 7}]}}",Gender,"['string', 'string', None]",Cust_Last_Name,$_COLUMN_2,72.0,"['string', 'string', None]",pattern,4.356451749801636
